# SnapshotNumber: 127
# Time_Gyr: 13.820529799271933
# Redshift: 2.220446049250313e-16
# ExpansionFactor: 0.9999999999999998
# ParticleType: 0
# MaxRadius_ckpc: 1000.0
# NBins: 100
# HEALPix_NSIDE: 16
# Timestamp: 2026-01-19 18:38:02.453307-03:00
Radius_ckpc,Au1_Rho50_Msun/ckpc3,Au1_Rho16_Msun/ckpc3,Au1_Rho84_Msun/ckpc3,Au2_Rho50_Msun/ckpc3,Au2_Rho16_Msun/ckpc3,Au2_Rho84_Msun/ckpc3,Au3_Rho50_Msun/ckpc3,Au3_Rho16_Msun/ckpc3,Au3_Rho84_Msun/ckpc3,Au4_Rho50_Msun/ckpc3,Au4_Rho16_Msun/ckpc3,Au4_Rho84_Msun/ckpc3,Au5_Rho50_Msun/ckpc3,Au5_Rho16_Msun/ckpc3,Au5_Rho84_Msun/ckpc3,Au6_Rho50_Msun/ckpc3,Au6_Rho16_Msun/ckpc3,Au6_Rho84_Msun/ckpc3,Au7_Rho50_Msun/ckpc3,Au7_Rho16_Msun/ckpc3,Au7_Rho84_Msun/ckpc3,Au8_Rho50_Msun/ckpc3,Au8_Rho16_Msun/ckpc3,Au8_Rho84_Msun/ckpc3,Au9_Rho50_Msun/ckpc3,Au9_Rho16_Msun/ckpc3,Au9_Rho84_Msun/ckpc3,Au10_Rho50_Msun/ckpc3,Au10_Rho16_Msun/ckpc3,Au10_Rho84_Msun/ckpc3,Au11_Rho50_Msun/ckpc3,Au11_Rho16_Msun/ckpc3,Au11_Rho84_Msun/ckpc3,Au12_Rho50_Msun/ckpc3,Au12_Rho16_Msun/ckpc3,Au12_Rho84_Msun/ckpc3,Au13_Rho50_Msun/ckpc3,Au13_Rho16_Msun/ckpc3,Au13_Rho84_Msun/ckpc3,Au14_Rho50_Msun/ckpc3,Au14_Rho16_Msun/ckpc3,Au14_Rho84_Msun/ckpc3,Au15_Rho50_Msun/ckpc3,Au15_Rho16_Msun/ckpc3,Au15_Rho84_Msun/ckpc3,Au16_Rho50_Msun/ckpc3,Au16_Rho16_Msun/ckpc3,Au16_Rho84_Msun/ckpc3,Au17_Rho50_Msun/ckpc3,Au17_Rho16_Msun/ckpc3,Au17_Rho84_Msun/ckpc3,Au18_Rho50_Msun/ckpc3,Au18_Rho16_Msun/ckpc3,Au18_Rho84_Msun/ckpc3,Au19_Rho50_Msun/ckpc3,Au19_Rho16_Msun/ckpc3,Au19_Rho84_Msun/ckpc3,Au20_Rho50_Msun/ckpc3,Au20_Rho16_Msun/ckpc3,Au20_Rho84_Msun/ckpc3,Au21_Rho50_Msun/ckpc3,Au21_Rho16_Msun/ckpc3,Au21_Rho84_Msun/ckpc3,Au22_Rho50_Msun/ckpc3,Au22_Rho16_Msun/ckpc3,Au22_Rho84_Msun/ckpc3,Au23_Rho50_Msun/ckpc3,Au23_Rho16_Msun/ckpc3,Au23_Rho84_Msun/ckpc3,Au24_Rho50_Msun/ckpc3,Au24_Rho16_Msun/ckpc3,Au24_Rho84_Msun/ckpc3,Au25_Rho50_Msun/ckpc3,Au25_Rho16_Msun/ckpc3,Au25_Rho84_Msun/ckpc3,Au26_Rho50_Msun/ckpc3,Au26_Rho16_Msun/ckpc3,Au26_Rho84_Msun/ckpc3,Au27_Rho50_Msun/ckpc3,Au27_Rho16_Msun/ckpc3,Au27_Rho84_Msun/ckpc3,Au28_Rho50_Msun/ckpc3,Au28_Rho16_Msun/ckpc3,Au28_Rho84_Msun/ckpc3,Au29_Rho50_Msun/ckpc3,Au29_Rho16_Msun/ckpc3,Au29_Rho84_Msun/ckpc3,Au30_Rho50_Msun/ckpc3,Au30_Rho16_Msun/ckpc3,Au30_Rho84_Msun/ckpc3
905.0,11.424123186280429,4.067013321801305,39.30384735657255,9.212284571738522,3.221333128671331,36.45318223944868,5.725746262533014,2.111293953812112,17.986119704764008,8.094182303674597,2.9957290485815267,27.928665357239236,5.6387828771598105,2.0426833503148836,20.59829946785139,8.450597449662965,2.457884241241461,22.167477652464317,4.696234541738196,1.7556294056206372,18.929456110742134,8.549726540171314,2.115882643632384,32.59280676323449,8.853911608140809,3.7611788927653005,20.31772709801274,5.289854821190595,1.977224758549638,18.814449930904303,8.68860287255473,2.8729378434692814,29.969669414916808,5.489556414665826,2.0357485719294597,19.684152023767496,7.869965084122574,2.958304688743683,25.28137322196834,12.563981107907544,4.603111819260038,27.281176365191456,4.963990817379857,1.8671297161488167,17.886818524046554,10.51716627741305,3.0428452585024046,30.321518060928156,10.65642316700686,3.5752613426171718,24.45356749320684,9.97619720730426,3.6940244709133947,36.79086781461327,7.187319601371554,2.9912951000387156,22.467965252694324,7.614641043574073,2.0930249411593356,27.000621157736795,7.419697114782434,2.590923609517608,22.051385093719404,8.394773531125367,3.634971104713407,17.00065949578667,8.012227256392565,3.485690748602715,19.33862167211553,12.990177667767583,5.320157323330053,31.216536461045937,6.014229148251678,1.9641163908186343,20.69172380057356,11.206519547366355,3.4351142382999074,37.7158971801997,10.201781354777431,4.3780001037159435,25.909800774919148,8.032178527790307,3.3150996923887472,21.358058881108672,17.640550401962273,6.9084348535228655,40.76475843259117,5.311985901903744,2.083967073272143,16.788247160901005
915.0,11.665623275460717,3.874072593167499,39.15759660109394,8.98139230992005,3.2443802557424153,35.12654219482789,5.659021359378642,2.025627237539554,17.25309856895501,7.467175060005372,2.6689117115121967,27.873849794177616,5.428659796460427,1.9239714171645708,19.72218807746877,7.8417248042260805,2.0880222661511736,20.774786528701238,4.653910997000772,1.7433816853044997,18.6610347461089,8.319053372487463,1.9828718891119865,32.8545146548123,8.69710925251705,3.593810154231667,19.279842048815734,5.08192509216944,1.8855280683046343,18.242363533379848,8.778705723991632,2.7835268211864364,29.848855867203472,5.063347819039741,1.910453669093737,20.179283071306966,7.721084077380798,2.8587176350047696,25.444474945224908,11.94539511999733,4.484138526732803,25.560570935344437,4.899021598101086,1.8129409424179186,17.745352262344085,10.070063674780053,3.148490320187663,29.879738477134577,10.449878781833588,3.4540327510867836,23.993703706950093,9.876506728886959,3.514392706242085,34.632823087227,7.054034097871115,2.602520883403871,21.765078414527437,7.248272424874236,2.06624569998418,26.93449366244033,7.160952762683393,2.4292293659876107,21.38365777557438,8.246631251693525,3.592482877664601,17.134614263907288,7.528202353478223,3.181982535367456,17.76373684171708,12.500006494922241,4.9535865791428355,31.010606179611003,5.852909072800876,1.9380715943876452,20.09177926512977,10.912654947506056,3.1872688209573665,36.458190039565615,9.62610065370289,4.329178711507986,25.070578834140274,7.880844337724104,3.1510740936328707,20.169143353921562,17.24527183362275,6.4803250361542455,39.737517832868306,5.108954958419646,1.9577698363924423,16.74003613975153
925.0,11.102348439008658,3.7039178423472983,38.63559557878206,8.705057667714447,3.1075906011797194,35.984265271829436,5.47125989924015,1.9512105056407392,17.199054013747602,7.378110717317337,2.317530376658425,26.916674285698978,5.343567474629189,1.8999021116497221,19.22870020720947,7.75275712556142,2.2180870190722946,19.63571292518589,4.482262514082533,1.6251649404770776,17.829792168412123,8.049501451853338,2.026592100069973,31.35026701605494,8.366161915208771,3.545774723163446,19.272881005336234,5.110624383824131,1.8676661878172958,17.996859831245732,7.893557112057717,2.357386436044975,28.36427067929641,5.226768591735305,1.962973852155847,20.06556120654966,7.5985056105420945,2.8517039579805967,25.37420770600565,11.524559116402308,3.978050904534704,25.9145948738821,4.655450720606517,1.7476405005480105,17.621084873150767,9.558395816299667,2.5726207761530397,29.212233252090424,10.422438224506724,3.3127131078388454,23.88551881237653,9.790384237857861,3.4132559801167015,34.71545681697568,6.875177922604469,2.7497554607923687,20.639885725548933,7.197989830845177,2.0205225821896953,26.822018952637947,7.051135495821425,2.288949717759297,20.763486576604464,8.164363541421285,3.4206320087309714,16.393670341136975,7.14646693202689,3.0275726489683965,17.832237193092187,12.153517180101908,4.950040355952953,30.991027884654564,5.79237496492424,1.855541415176888,20.407943445965653,10.63264224115098,3.215664838387552,37.304224462974354,9.069177491510999,3.899896148842193,24.783434358648428,7.744530943559102,3.117487001247713,20.349518777322476,16.574585774917505,6.3319632552179685,39.769400329172626,5.058955059234054,1.9703835229840254,15.936351013587009
935.0,10.897404285492671,3.3685840647122545,37.22985344380523,8.284105048756867,2.8588665839803156,34.18071057116299,5.342226848639796,1.9075240704296046,16.449727450084822,7.034650499358123,2.362042517111574,26.710940197356166,5.129900185184749,1.9219769466502057,18.841087177917093,7.3179610563192785,2.107309846248184,19.339775940921935,4.259297948236737,1.6088015145935486,16.710165947814193,8.360860901657933,1.9455712468508437,31.099346755957637,8.300087659155226,3.3780379753778274,18.771460320759722,4.8399558399874465,1.8161955503759282,17.92840004508853,7.8493256152696205,2.453020044535089,27.271995850006167,5.1258680495898545,1.857662197116532,20.610783796318106,7.4776412283216285,2.737928958658942,24.71164493050937,11.077210837084685,3.785907936019435,25.921157293695526,4.685257890685273,1.7577813944725134,17.472138654982714,9.427019858039404,2.431981581324354,28.785552724876215,10.156335469528258,3.2312851573473615,23.50372030727889,8.99146357705931,3.281320427564827,32.8952594693093,6.5122587911034024,2.574096287761738,20.472247123599182,6.809500827666986,1.8804720386413518,25.59213244257329,6.556732217763544,2.2269702084577547,20.49481740073688,7.848776841112695,3.375776012192023,16.465101585290586,6.7309448557161335,2.757232351782058,17.445633282648423,11.78953891734642,4.804936524977045,30.3584036337428,5.649906080315351,1.8491209118554333,20.629867295286996,10.162329166888693,3.067189354484977,38.05820503410504,8.986423243719905,3.621185770373702,24.12974515759847,7.568063130649698,2.9552684293611278,19.7857189088193,16.51527960669639,6.274262342613965,38.857644545331645,4.881914124582029,1.8349440742788308,15.680739731409943
945.0,10.246981574686412,3.481998266053468,37.48639231691448,7.816171718831344,2.933116589047641,32.223995481788755,5.110466161297498,1.872845329633503,16.59418677125875,6.527511342688764,2.1238645320167344,27.27276230516882,4.994617093467865,1.8085380403205165,18.36906638227255,7.184469442718955,1.9201195167773366,18.131422676554646,4.233464123692422,1.5703129891382113,16.561187276565036,7.6794779455499524,1.7904267911647829,30.952005514902087,8.057830692931134,3.440678254776827,18.061898487930485,4.803208855513161,1.7488753768820997,17.82372392529893,7.480532353807935,2.203982984230133,26.447700684925568,4.840255535359798,1.8545920247553858,20.516609257571748,7.180033943980194,2.5447132923768043,24.815683928748527,10.856837415545096,3.620416451747125,24.93907883641128,4.606420704044848,1.711407097961516,16.859582242007303,8.540754279526361,2.1477116894402015,28.018490346890637,9.898880040786192,3.159936283462466,23.844834231557204,9.04418210320343,3.1539777191461837,31.100697461975255,6.373666475272735,2.267452216638702,19.884378861979823,6.16238852891304,1.8685052732465812,24.624015839859034,6.399269611145778,2.234595667333479,20.119863690271114,7.6229161405629755,3.3098356271855596,15.94339705131643,6.8537600254740365,2.642699233791142,17.165701083154904,11.594194383697376,4.673930791289931,30.375596328602235,5.793408071634435,1.7911126552860535,20.316137854263605,10.091169390351489,2.9702524750289903,39.24998754008591,8.853018523424096,3.5828588212656416,23.304762772436728,7.2935433610768445,2.970414454139151,19.513120927940914,15.526774290439361,6.478560973300243,37.77449179259383,4.619987470365521,1.7919609904001803,15.227132834366014
955.0,10.175536112064016,3.27931398314054,36.07186244989789,7.862710230095518,2.7573030984399503,30.96484204030222,4.931987865508503,1.8134058471815024,16.08787783747653,6.456683401978153,1.9560930652487025,26.777740972029775,4.75261570168094,1.763904178342905,18.003405030135127,6.886547076607335,1.9434400228586686,17.87698446938951,4.245660609115626,1.609151370815694,16.705425967786496,7.701031051563959,1.7584258382280376,30.797662818740736,7.913424774425174,3.146338589213912,18.010859374177635,4.60183593482248,1.7197220355437286,17.62894777522622,7.366647010560479,2.313302659245628,25.24689544425118,4.682579406392282,1.7484633332729669,19.79950504321087,6.709806736751558,2.347465200246628,25.235281042564065,10.151895765801852,3.6063914710059004,25.019941084067767,4.561807207285971,1.659818132714265,17.08655750148381,8.809803329829139,2.4316364675786897,27.927975903082586,9.745430572644302,2.9722208343043297,23.275959226852404,8.918192261066928,3.197718996735208,30.43098135560426,6.257527535912008,2.1960618117251403,19.770161830921804,6.060414642050569,1.83279760700351,24.426988965394195,6.131999919032361,2.060011128974599,19.75016707181299,7.455889464284873,3.0880280413668575,15.892636101773611,6.259566319981813,2.419910569364229,16.355568879143846,11.432431413813207,4.45685890425578,30.217766691292287,5.627805016773548,1.7486253135783976,19.811723876526905,9.79758457893943,2.8720635146890534,38.84306621098611,8.423969308007386,3.3649538869857945,23.232795169390048,7.17045550637726,3.02628349094162,19.3762150064884,15.587321737592557,6.23769463984088,36.930270888465806,4.549621200571287,1.7760728378028294,15.024476344953044
965.0,10.004394793025662,3.1037888704064485,35.79300016897349,7.687958646830523,2.6365320077716565,29.943951799037116,4.938425104055469,1.7818218179866891,16.22254245563357,6.072493714671579,1.9914570771248632,26.913256493993323,4.601958781857415,1.7240144967007154,17.194182074056634,6.49768799759027,1.7081046418897277,17.610699802588428,4.136886537954787,1.4938020562880816,15.415810135919857,7.427531414398908,1.746492473715363,29.94187229263954,8.057900249192745,3.1620793491152237,17.199952858536992,4.346104629182333,1.6456344650855994,17.80135377412878,6.996085191247992,2.224537752012295,24.145425669032637,4.565628454456243,1.7572908895285895,19.581229196834855,6.637253477821602,2.332697548565202,23.99431021118196,9.919505077333437,3.2518619935309347,25.299216160880356,4.536625965412813,1.6314151526331153,16.98353830091191,8.531282298709115,1.9915256261506873,27.829318636140606,9.519420279604086,2.949313977058395,23.815016542533048,8.550420405739372,2.968805050865232,29.731344813294502,6.034467504388231,2.165942830639882,19.135985324698105,5.866837203094762,1.712435014944069,23.62533945203565,5.963099321943304,2.021058303680232,19.394308177509767,7.247880627967303,3.032480943178691,15.773634803778622,6.120359080992227,2.1327900327884395,15.67879064728846,11.452109036510336,4.490807537319254,29.558814429765036,5.341504819879924,1.7263113484657053,19.40109830470826,9.295264308874035,2.7049249770951542,38.47826233053663,8.36933563537837,3.1759888373625507,22.02819893126627,7.1235506117181036,2.7811583027740427,18.83635152780858,14.913624829246267,5.910103943743795,36.339137772182916,4.486174834020393,1.7226329007654444,15.072467393176888
975.0,9.73723440345152,2.979378035435928,34.967495357986174,7.147814742223455,2.566611565295202,28.506227057716163,4.740625353441478,1.8327320229306538,16.099426228628868,5.933990423717851,1.7786580506545304,26.435851621006098,4.52198084968186,1.6895295002823656,16.222702396589906,6.426686714213044,1.7174335875964095,17.035509248913147,3.9290710886362996,1.4308747905551666,16.13680026620789,7.1973046021138245,1.6450482747450614,30.435089525250053,7.593830210975309,3.034160434998138,17.51293486710754,4.299146897168125,1.588875921641138,17.11284400179632,6.787471119782209,2.054572208385775,22.49687498229713,4.517145896739043,1.699899781226297,19.563989007348503,6.353486378491283,2.01149618901328,24.19736701210978,9.519102606411344,3.271070871036458,24.857850337462814,4.279439833091555,1.6277349603908524,17.177494744031357,8.137384516830855,2.182069752746659,28.308909996278906,9.253416859335237,2.916923132504237,23.44696257858681,8.512680210152851,3.0609466448683804,29.009655424911024,5.975017810083028,2.0565060850928805,19.55278210636635,5.636240014480213,1.7337385934686695,23.293426685056694,5.531697667878203,1.864276625290482,19.157871539743415,7.156374051422148,2.9906621719084083,15.309528398315107,5.838802162091222,2.128992111062746,15.733899832363427,11.10685325734564,4.29720728264601,29.517649228466308,5.371202584247225,1.7000898202310202,19.16572999975064,9.006417584590107,2.654661912723156,37.48251834906276,8.041555773612696,3.112423508489716,21.555069962156132,6.763267023100636,2.757977363396162,18.513341911689807,14.680759824841822,5.899293277745121,34.17762305050223,4.230506276064089,1.6502603403559533,14.339073776716456
985.0,9.229146763859747,2.9128859351871883,33.67513920391455,6.982689620346254,2.5170634389366575,28.431373527299183,4.697986210380451,1.7301276016518161,16.226264976015592,5.725311524932562,1.8105761751653282,25.287397073997287,4.292869400527904,1.626844659069236,16.506670973696956,5.926821728306264,1.6862594395350186,16.390971694954576,3.9731571004985016,1.4099093617992247,15.2664886277059,7.157888685255543,1.6515713577197706,30.600314746744917,7.624376760995718,2.990913924905809,17.199169996607257,4.290427730657837,1.5875854421317785,17.089219547292597,6.546070859833739,2.129753236907863,22.949160150552952,4.479937453383462,1.6813042906068332,19.626989449061433,6.072175493122055,2.015151764749269,22.13509856570528,8.965049577642796,3.0730219048208585,24.361594660403362,4.3795608853277095,1.5948180092230826,16.962600421696536,7.657405050592519,2.0814981948014886,27.85035329258928,8.935212151363778,2.7632198239096826,22.90435442972466,8.33336021292857,2.986344419663197,28.6650575066795,5.723287167229905,1.9739628176115676,18.559847782206926,5.534179205888091,1.6644966257522686,23.14990588527886,5.415804869540653,1.8216416639654176,18.118312611933472,6.863091496383353,2.7637139687587817,14.922265741611982,5.335141577106287,1.99303940084652,15.114042634731181,11.021000173517569,4.229757391735166,30.086622428809672,5.502081798008119,1.6600641957459281,19.121843747305288,8.966816461611977,2.55618631290259,36.23167731884804,7.905839645047019,3.0426688539268407,20.92072601666309,6.69817169627694,2.7664267655566324,17.98433871370849,14.162363969194166,5.9743249549847,33.85751854197627,4.129697784081283,1.6463909704545872,13.989299227680549
995.0,9.234506680888053,2.826476851803636,33.03720217905722,6.889329717085171,2.454062286816802,27.717791034135217,4.69333532982244,1.668028947451896,16.071388179768633,5.248698511431666,1.7225132617810248,25.670874373737256,4.238398622582747,1.6299240768712635,15.689274541396976,5.738596234855781,1.5846840114924983,15.845688527822249,3.796034346702962,1.400494506524147,14.970696658905666,6.427090648181937,1.6438618457649676,30.13598135183666,7.310549089802745,2.927749253477497,17.03988725469653,4.126708215800942,1.559646919084063,16.774922772834127,6.337727674202474,1.9577400824118731,22.31420908844257,4.276834886967325,1.6004835141550038,19.296239490343883,5.874546053941708,2.0856497107859093,22.999892075166485,8.735516597018869,2.953818078883373,23.275834382857152,4.020922162150537,1.5362266398438242,16.8578969847868,7.4946919108929695,1.8929640486523887,28.547684393994388,8.765526228493139,2.739518182427434,23.01116460358541,8.100163290961177,2.916917320555618,27.641643440404433,5.393063003095488,1.898255353726045,17.430814809258333,5.134314907862607,1.5905091563579536,22.879596132050512,5.225997028878554,1.8062797261526968,18.066985847101222,6.714670282146465,2.795460376397858,15.299021950833087,5.3544953679629606,1.9279707455902833,15.331496028091793,10.803965806527028,4.0044195732762535,30.067161815193245,5.180613354631062,1.5933481611718294,18.290591839000616,8.513618478857222,2.628694120394836,35.42564407894427,7.510820612059697,2.9843457007799103,20.45879373948095,6.370691507782611,2.585466384802632,17.880979868576826,13.68233863326425,5.757032315635168,32.907188828524305,3.9615144194237266,1.5526304749540984,13.912692320624291
