Snapshot,Time_Gyr,Redshift,ExpansionFactor,SubhaloGasMassUnder10000K_Msun,SubhaloGasMassUnder20000K_Msun,SubhaloGasMassUnder50000K_Msun,SubhaloGasMassUnder100000K_Msun,Suite,Simulation,Galaxy
77,5.738880497072539,1.035510445664141,0.4912772627279358,519352960.0,7620927488.0,16539936768.0,22154729472.0,Au,1,
78,5.930215178562359,0.987852810815766,0.5030553542792862,495244032.0,6892318720.0,15295258624.0,20701138944.0,Au,1,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,509872704.0,7356004864.0,13800256512.0,18689513472.0,Au,1,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,352534080.0,4974532096.0,13108826112.0,17914793984.0,Au,1,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,419911296.0,6490588672.0,13416157184.0,18104084480.0,Au,1,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,429567616.0,5850476032.0,13203798016.0,18921850880.0,Au,1,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,400836288.0,5391368704.0,13101023232.0,18498805760.0,Au,1,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,449254944.0,6434743808.0,12672638976.0,17843351552.0,Au,1,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,435877856.0,7198579200.0,14781892608.0,20111951872.0,Au,1,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,310006912.0,6446451712.0,13568396288.0,18533492736.0,Au,1,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,286890464.0,6483112448.0,12523529216.0,17077659648.0,Au,1,
88,7.468962790806977,0.6761104112134777,0.596619407235837,163708864.0,4583032832.0,9420995584.0,13253529600.0,Au,1,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,194739168.0,3962800128.0,9079556096.0,12810409984.0,Au,1,
90,7.80170653839661,0.6214287452425136,0.616740021992414,150593296.0,3624234752.0,8426787840.0,11848423424.0,Au,1,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,227331232.0,4323050496.0,8968764416.0,12456844288.0,Au,1,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,204816960.0,3418753024.0,8081926656.0,11640676352.0,Au,1,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,357752384.0,4674190848.0,9411989504.0,13402166272.0,Au,1,
94,8.448811765562718,0.524565820433923,0.6559244517992534,440731392.0,4742352384.0,10192472064.0,14232067072.0,Au,1,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,216263904.0,3202985984.0,8379924992.0,12931815424.0,Au,1,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,260483648.0,3472358144.0,9421987840.0,13825216512.0,Au,1,
97,8.918845098217659,0.4609177941806475,0.684501211487295,697828096.0,6803540992.0,13946164224.0,18306725888.0,Au,1,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,413767680.0,5100233728.0,12018782208.0,16784418816.0,Au,1,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,566608064.0,6716822016.0,13784291328.0,18308126720.0,Au,1,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,731357952.0,8315452928.0,15281557504.0,19638286336.0,Au,1,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,370186560.0,5852009472.0,13202313216.0,17975259136.0,Au,1,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,785845056.0,8982959104.0,16079437824.0,20244772864.0,Au,1,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,374420896.0,8370966528.0,16890904576.0,21694064640.0,Au,1,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,865989568.0,11181669376.0,18916990976.0,23823233024.0,Au,1,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,1303722368.0,14613970944.0,21389563904.0,25703411712.0,Au,1,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,1006682368.0,14455614464.0,22537377792.0,27214428160.0,Au,1,
107,10.552344763553132,0.2733533465784399,0.7853279709729014,586673728.0,15097522176.0,24989868032.0,29916950528.0,Au,1,
108,10.67144705609926,0.2613432561610123,0.7928056023731169,1026687232.0,17519728640.0,26087211008.0,31644592128.0,Au,1,
109,10.85159733936031,0.2435401815546702,0.8041557601699713,890292608.0,16103333888.0,25058336768.0,30254039040.0,Au,1,
110,11.033523308792786,0.2259883862601976,0.8156684118765909,1265022080.0,19313627136.0,28184356864.0,32650805248.0,Au,1,
111,11.155782009390869,0.2144250355144945,0.823434934850752,1911037184.0,20344696832.0,27813031936.0,32422506496.0,Au,1,
112,11.340613907183544,0.1972841823760098,0.8352235958012078,3945697536.0,19413198848.0,25927835648.0,30586593280.0,Au,1,
113,11.527155884914244,0.1803852617057493,0.8471810284677068,3020170240.0,17873037312.0,24634509312.0,28858290176.0,Au,1,
114,11.652454415336605,0.1692520332436107,0.8552476040823377,3065342464.0,18006376448.0,25303672832.0,29610168320.0,Au,1,
115,11.841788296065106,0.1527487689023809,0.8674917093619414,1600957952.0,18709487616.0,25261717504.0,29057714176.0,Au,1,
116,11.968923189270404,0.141876203969562,0.8757516765159388,2596822528.0,20171917312.0,25576085504.0,28863260672.0,Au,1,
117,12.160973462266846,0.1257593324112609,0.8882893272206793,5864733184.0,23412946944.0,29367238656.0,32568485888.0,Au,1,
118,12.354616159128051,0.1098699404588254,0.9010064725120812,7293899264.0,29833963520.0,36561596416.0,39975182336.0,Au,1,
119,12.48458181323533,0.0994018026302219,0.9095855560793044,3510965760.0,31739482112.0,39778574336.0,43265720320.0,Au,1,
120,12.680814521632618,0.0838844307974793,0.9226075876597282,7969953792.0,29858177024.0,39385206784.0,44235862016.0,Au,1,
121,12.812479750823842,0.0736613846564386,0.9313923498515226,9158070272.0,30959112192.0,38868377600.0,43589824512.0,Au,1,
122,13.011220678541196,0.0585073227945129,0.9447265771954694,6618930176.0,33180991488.0,43043786752.0,48751374336.0,Au,1,
123,13.144530370226075,0.0485236299818059,0.9537219490392906,9594541056.0,38550843392.0,47615070208.0,53208674304.0,Au,1,
124,13.345696086314067,0.0337243718735154,0.9673758568617342,6935973376.0,35593134080.0,47347007488.0,53751365632.0,Au,1,
125,13.48059417811007,0.0239744283827625,0.9765868876036023,11025901568.0,39259291648.0,50061385728.0,55897034752.0,Au,1,
126,13.684100038722406,0.0095216669679447,0.99056814006128,802938816.0,37440393216.0,49916784640.0,56242257920.0,Au,1,
127,13.82052979916365,2.220446049250313e-16,0.9999999999999998,5401552896.0,34727612416.0,49244250112.0,56111460352.0,Au,1,
30,0.4217845366394565,10.919033198155365,0.0838994223251902,8471247.0,414309504.0,531287008.0,626941120.0,Au,2,
31,0.4528384166734556,10.367443572408746,0.087970526849785,8870118.0,454544288.0,598968896.0,727179392.0,Au,2,
32,0.4861761234395592,9.841380439471834,0.0922391761439484,8067317.0,538903872.0,682332800.0,825853568.0,Au,2,
33,0.5182708119307342,9.388771271940549,0.0962577742664274,9866729.0,670189056.0,837411328.0,989331200.0,Au,2,
34,0.5564188833159369,8.907999185598532,0.1009285508878038,14499572.0,774024192.0,943482560.0,1058599104.0,Au,2,
35,0.5973702376945801,8.449476294368743,0.1058259705456833,20525432.0,1104224768.0,1283214592.0,1433902592.0,Au,2,
36,0.6413297674084788,8.012172948865935,0.1109610307829075,18996936.0,1316973184.0,1557635840.0,1740162048.0,Au,2,
37,0.6885170787669509,7.5951071498715965,0.116345262783017,14470163.0,1355720448.0,1652214400.0,1860181376.0,Au,2,
38,0.7339395587876801,7.23627606616736,0.1214140944240273,43997280.0,1652035584.0,1902375040.0,2161849088.0,Au,2,
39,0.787921774026992,6.855117262650799,0.1273055470164348,48166768.0,1952495232.0,2231516416.0,2518869760.0,Au,2,
40,0.8458612530579325,6.491597745667503,0.1334828742744916,39720988.0,2064620160.0,2389394944.0,2620998144.0,Au,2,
41,0.9080449696290196,6.144901203416368,0.1399599478746949,57082464.0,2310143744.0,2870359808.0,3248879104.0,Au,2,
42,0.9678924784861273,5.846613747881867,0.1460576040687806,77973.203125,2018852224.0,2648660480.0,3151902464.0,Au,2,
43,1.0390037466243902,5.529765807949103,0.1531448492046431,0.0,2123686912.0,2726626048.0,3326130944.0,Au,2,
44,1.115309430693374,5.227580973127337,0.1605759932010687,0.0,2672139264.0,3328984064.0,4009515008.0,Au,2,
45,1.197181863756146,4.939380663491011,0.1683677232791182,629029312.0,3400129024.0,4074407168.0,4586857984.0,Au,2,
46,1.2850184010331818,4.664517702470927,0.1765375363843931,115593640.0,2956546048.0,4218612224.0,4971032064.0,Au,2,
47,1.3695201902147045,4.428033736605549,0.1842287739031916,1326087168.0,5590423040.0,6660384768.0,7159353344.0,Au,2,
48,1.469878490582777,4.176834914726472,0.1931682227600717,483356032.0,5390950400.0,7036257792.0,8177161728.0,Au,2,
49,1.577506484958674,3.937261084727584,0.2025414461255243,548367872.0,6488452096.0,8835217408.0,11009281024.0,Au,2,
50,1.6929110344480442,3.7087742646422353,0.2123694923132991,351670400.0,7861898240.0,11010461696.0,13326030848.0,Au,2,
51,1.816629764214748,3.4908613692606485,0.2226744309777334,642387968.0,9424355328.0,12508513280.0,14564341760.0,Au,2,
52,1.949231863937383,3.283033057956525,0.2334794026729061,285474592.0,7400334848.0,11491938304.0,14739563520.0,Au,2,
53,2.0913186379114133,3.084822635834013,0.2448086708165791,821066624.0,10379977728.0,14190647296.0,17215078400.0,Au,2,
54,2.243523728229641,2.8957850057274284,0.2566876761756205,389073696.0,10804112384.0,18263463936.0,21988585472.0,Au,2,
55,2.38970908764874,2.7331426173187188,0.2678708269437177,464074368.0,13394439168.0,22263597056.0,26530662400.0,Au,2,
56,2.545136331266385,2.577290271601893,0.2795411957308694,786079808.0,16299986944.0,26707167232.0,32104818688.0,Au,2,
57,2.691478124041424,2.4442257045541464,0.2903410187891416,1008508224.0,13072677888.0,21878257664.0,28656074752.0,Au,2,
58,2.845920886458248,2.316110743956892,0.3015580833126119,430180928.0,11888677888.0,20328812544.0,25377200128.0,Au,2,
59,2.988012615874371,2.207925472383703,0.3117279402557108,549620224.0,13373621248.0,22168320000.0,27726204928.0,Au,2,
60,3.1368772698499368,2.1032696525957717,0.3222407692362591,368649888.0,10621899776.0,17711112192.0,23409395712.0,Au,2,
61,3.29278934427696,2.002028139252852,0.3331081367707903,311622144.0,10454894592.0,21691721728.0,30778775552.0,Au,2,
62,3.456027342112737,1.9040895435327672,0.344341999449342,2017795840.0,15996916736.0,24221442048.0,32237637632.0,Au,2,
63,3.6019897617620327,1.822689252620354,0.3542720825792927,598023552.0,11705896960.0,22331637760.0,29827627008.0,Au,2,
64,3.7537195774394343,1.7435705743308647,0.3644885279628326,530004832.0,10779870208.0,23095019520.0,32765810688.0,Au,2,
65,3.911395417791096,1.666669556114465,0.3749995936718436,934367744.0,13107765248.0,27847680000.0,38103969792.0,Au,2,
66,4.047462659359281,1.6042345220731056,0.3839899945738943,872500352.0,11987835904.0,25365577728.0,36159516672.0,Au,2,
67,4.216501575170758,1.5312390291576137,0.395063440663206,1090836992.0,13337135104.0,25163274240.0,35155144704.0,Au,2,
68,4.362284942489244,1.4719748452657977,0.4045348608280338,1036351104.0,13735586816.0,26098386944.0,35258306560.0,Au,2,
69,4.51264561130662,1.4140982203725216,0.4142333528772864,1147965184.0,14626843648.0,28121628672.0,37318553600.0,Au,2,
70,4.667681813768118,1.3575766674029972,0.4241643607295944,2743840768.0,22593624064.0,37015035904.0,47871754240.0,Au,2,
71,4.827489579195381,1.3023784599059651,0.4343334588184266,2552866560.0,20383848448.0,34915504128.0,45124902912.0,Au,2,
72,4.992162284945694,1.2484726142451428,0.4447463552211064,1618641920.0,17399320576.0,37287096320.0,48110493696.0,Au,2,
73,5.127463975584815,1.2062580807810006,0.4532561302374954,1851973376.0,17332768768.0,36553551872.0,49142644736.0,Au,2,
74,5.301118608921481,1.1546027123602154,0.4641226868709222,2204037376.0,21170806784.0,43675488256.0,58134818816.0,Au,2,
75,5.443716379840261,1.1141505637653806,0.4730032085410998,3060039936.0,24502450176.0,43017469952.0,58067496960.0,Au,2,
76,5.589624137566063,1.074457894547674,0.4820536500780824,2122411264.0,26116485120.0,48950415360.0,62814900224.0,Au,2,
77,5.738880497072539,1.035510445664141,0.4912772627279358,3977198336.0,36502761472.0,56264335360.0,72546099200.0,Au,2,
78,5.930215178562359,0.987852810815766,0.5030553542792862,1414505728.0,28168192000.0,52004032512.0,67864870912.0,Au,2,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,1412311552.0,33715752960.0,56083369984.0,69504499712.0,Au,2,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,8088179712.0,47120519168.0,63209938944.0,76164161536.0,Au,2,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,3864088064.0,50506723328.0,71492591616.0,83975749632.0,Au,2,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,8994626560.0,54497042432.0,77191102464.0,90272694272.0,Au,2,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,7599516672.0,50112196608.0,77938425856.0,92891201536.0,Au,2,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,3133957632.0,45789016064.0,76880084992.0,91103821824.0,Au,2,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,3432605440.0,42902859776.0,71984791552.0,87294992384.0,Au,2,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,10299084800.0,52272046080.0,80241917952.0,95520858112.0,Au,2,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,2652053504.0,43409571840.0,78309416960.0,91013160960.0,Au,2,
88,7.468962790806977,0.6761104112134777,0.596619407235837,7507032064.0,52785094656.0,81619075072.0,92567568384.0,Au,2,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,5727324672.0,54255800320.0,82363162624.0,93904830464.0,Au,2,
90,7.80170653839661,0.6214287452425136,0.616740021992414,5399556096.0,46762680320.0,77052608512.0,91628781568.0,Au,2,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,4815504384.0,52333522944.0,81594253312.0,92556697600.0,Au,2,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,4321020928.0,49803018240.0,83804561408.0,95954616320.0,Au,2,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,9735650304.0,52747567104.0,84240539648.0,98314977280.0,Au,2,
94,8.448811765562718,0.524565820433923,0.6559244517992534,11539390464.0,54305071104.0,84168474624.0,98534047744.0,Au,2,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,6283909632.0,52981641216.0,80705298432.0,93756104704.0,Au,2,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,3943352832.0,47160123392.0,77355360256.0,88643149824.0,Au,2,
97,8.918845098217659,0.4609177941806475,0.684501211487295,6571586048.0,50010505216.0,77800062976.0,90767564800.0,Au,2,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,5107840512.0,43058634752.0,73939361792.0,87925522432.0,Au,2,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,10562071552.0,49927970816.0,78705025024.0,89047318528.0,Au,2,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,11470999552.0,47175176192.0,74882539520.0,88159469568.0,Au,2,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,9515247616.0,44079366144.0,73668083712.0,86768115712.0,Au,2,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,9117478912.0,42367385600.0,70459195392.0,80396279808.0,Au,2,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,11695942656.0,50830372864.0,76339224576.0,84307238912.0,Au,2,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,7055024640.0,42179133440.0,69312438272.0,79635324928.0,Au,2,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,10777724928.0,41131339776.0,67214790656.0,77999677440.0,Au,2,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,2193286400.0,44943392768.0,69411569664.0,76780232704.0,Au,2,
107,10.552344763553132,0.2733533465784399,0.7853279709729014,5073208320.0,43312791552.0,69225209856.0,76654567424.0,Au,2,
108,10.67144705609926,0.2613432561610123,0.7928056023731169,9359919104.0,50342404096.0,73081749504.0,80180068352.0,Au,2,
109,10.85159733936031,0.2435401815546702,0.8041557601699713,12118909952.0,43355922432.0,66557841408.0,74763108352.0,Au,2,
110,11.033523308792786,0.2259883862601976,0.8156684118765909,9372166144.0,50492817408.0,73419096064.0,79676375040.0,Au,2,
111,11.155782009390869,0.2144250355144945,0.823434934850752,5070062592.0,47057870848.0,71366369280.0,78434320384.0,Au,2,
112,11.340613907183544,0.1972841823760098,0.8352235958012078,11705141248.0,47106736128.0,70990258176.0,77539966976.0,Au,2,
113,11.527155884914244,0.1803852617057493,0.8471810284677068,6489133568.0,44337078272.0,65914433536.0,71411695616.0,Au,2,
114,11.652454415336605,0.1692520332436107,0.8552476040823377,6481073152.0,43387183104.0,63000551424.0,68268109824.0,Au,2,
115,11.841788296065106,0.1527487689023809,0.8674917093619414,1705848960.0,41572683776.0,61079642112.0,66246307840.0,Au,2,
116,11.968923189270404,0.141876203969562,0.8757516765159388,9283001344.0,43081826304.0,61093826560.0,66324459520.0,Au,2,
117,12.160973462266846,0.1257593324112609,0.8882893272206793,7522711552.0,45569712128.0,61677350912.0,66178162688.0,Au,2,
118,12.354616159128051,0.1098699404588254,0.9010064725120812,8217075712.0,43681112064.0,59558559744.0,64244387840.0,Au,2,
119,12.48458181323533,0.0994018026302219,0.9095855560793044,663049920.0,40300146688.0,56862199808.0,61590392832.0,Au,2,
120,12.680814521632618,0.0838844307974793,0.9226075876597282,16823389184.0,42761191424.0,55151050752.0,59259252736.0,Au,2,
121,12.812479750823842,0.0736613846564386,0.9313923498515226,14609905664.0,42060812288.0,54917107712.0,59109261312.0,Au,2,
122,13.011220678541196,0.0585073227945129,0.9447265771954694,1723532288.0,40524681216.0,52162621440.0,56133783552.0,Au,2,
123,13.144530370226075,0.0485236299818059,0.9537219490392906,14258071552.0,41314467840.0,51495829504.0,55461707776.0,Au,2,
124,13.345696086314067,0.0337243718735154,0.9673758568617342,8073958912.0,42029481984.0,50842263552.0,54448979968.0,Au,2,
125,13.48059417811007,0.0239744283827625,0.9765868876036023,16439681024.0,41275179008.0,50509565952.0,54333726720.0,Au,2,
126,13.684100038722406,0.0095216669679447,0.99056814006128,8343028736.0,40961912832.0,50317819904.0,54271840256.0,Au,2,
127,13.82052979916365,2.220446049250313e-16,0.9999999999999998,11687341056.0,43348131840.0,51400744960.0,55260979200.0,Au,2,
30,0.4217845366394565,10.919033198155365,0.0838994223251902,6834914.0,593163264.0,734075776.0,792930560.0,Au,3,
31,0.4528384166734556,10.367443572408746,0.087970526849785,5059671.5,684520320.0,802628736.0,814420544.0,Au,3,
32,0.4861761234395592,9.841380439471834,0.0922391761439484,23173572.0,1248577280.0,1499377920.0,1554303744.0,Au,3,
33,0.5182708119307342,9.388771271940549,0.0962577742664274,19827264.0,1349857792.0,1717436928.0,1826645120.0,Au,3,
34,0.5564188833159369,8.907999185598532,0.1009285508878038,15912930.0,1205011712.0,1678030080.0,1907932288.0,Au,3,
35,0.5973702376945801,8.449476294368743,0.1058259705456833,17163832.0,1030405504.0,1363926400.0,1664148224.0,Au,3,
36,0.6413297674084788,8.012172948865935,0.1109610307829075,82568584.0,2559454976.0,2996581632.0,3336395776.0,Au,3,
37,0.6885170787669509,7.5951071498715965,0.116345262783017,139733872.0,3830927104.0,4691657728.0,5313914880.0,Au,3,
38,0.7339395587876801,7.23627606616736,0.1214140944240273,187238992.0,5081712640.0,5986684928.0,6789349888.0,Au,3,
39,0.787921774026992,6.855117262650799,0.1273055470164348,156876640.0,4841619456.0,5648329216.0,6590359040.0,Au,3,
40,0.8458612530579325,6.491597745667503,0.1334828742744916,136970816.0,6018489856.0,6873673728.0,7508152832.0,Au,3,
41,0.9080449696290196,6.144901203416368,0.1399599478746949,176496704.0,6343916544.0,7525570560.0,8258703872.0,Au,3,
42,0.9678924784861273,5.846613747881867,0.1460576040687806,0.0,5319195648.0,7258415104.0,8687075328.0,Au,3,
43,1.0390037466243902,5.529765807949103,0.1531448492046431,0.0,7000437760.0,12195778560.0,15161289728.0,Au,3,
44,1.115309430693374,5.227580973127337,0.1605759932010687,0.0,5429301248.0,9540765696.0,11353561088.0,Au,3,
45,1.197181863756146,4.939380663491011,0.1683677232791182,536613984.0,5808473088.0,8619122688.0,10251700224.0,Au,3,
46,1.2850184010331818,4.664517702470927,0.1765375363843931,986851840.0,7277423616.0,10127557632.0,11899882496.0,Au,3,
47,1.3695201902147045,4.428033736605549,0.1842287739031916,1172000512.0,8322623488.0,10739744768.0,12220527616.0,Au,3,
48,1.469878490582777,4.176834914726472,0.1931682227600717,1328062336.0,8248147456.0,11106312192.0,12535416832.0,Au,3,
49,1.577506484958674,3.937261084727584,0.2025414461255243,1024237824.0,7845501952.0,11393992704.0,13148677120.0,Au,3,
50,1.6929110344480442,3.7087742646422353,0.2123694923132991,584464256.0,6332951040.0,9893305344.0,11607991296.0,Au,3,
51,1.816629764214748,3.4908613692606485,0.2226744309777334,827362048.0,7356334592.0,11687209984.0,13648673792.0,Au,3,
52,1.949231863937383,3.283033057956525,0.2334794026729061,1157085440.0,7447479808.0,12688806912.0,15261851648.0,Au,3,
53,2.0913186379114133,3.084822635834013,0.2448086708165791,458292096.0,6800492544.0,11970473984.0,14712926208.0,Au,3,
54,2.243523728229641,2.8957850057274284,0.2566876761756205,422448000.0,5028403200.0,11703555072.0,14733427712.0,Au,3,
55,2.38970908764874,2.7331426173187188,0.2678708269437177,491692608.0,5706502656.0,12656565248.0,16915897344.0,Au,3,
56,2.545136331266385,2.577290271601893,0.2795411957308694,700378240.0,6978591232.0,13870477312.0,18700830720.0,Au,3,
57,2.691478124041424,2.4442257045541464,0.2903410187891416,596644864.0,8050872832.0,15787867136.0,21180409856.0,Au,3,
58,2.845920886458248,2.316110743956892,0.3015580833126119,506591392.0,6439419392.0,13517128704.0,18075867136.0,Au,3,
59,2.988012615874371,2.207925472383703,0.3117279402557108,452878272.0,5732946944.0,11249954816.0,14724854784.0,Au,3,
60,3.1368772698499368,2.1032696525957717,0.3222407692362591,492605568.0,4813261312.0,12201777152.0,16864025600.0,Au,3,
61,3.29278934427696,2.002028139252852,0.3331081367707903,1000684864.0,7411631104.0,16382727168.0,22371792896.0,Au,3,
62,3.456027342112737,1.9040895435327672,0.344341999449342,1485374976.0,9307682816.0,17722353664.0,24199143424.0,Au,3,
63,3.6019897617620327,1.822689252620354,0.3542720825792927,2678023424.0,13528026112.0,22520983552.0,29605656576.0,Au,3,
64,3.7537195774394343,1.7435705743308647,0.3644885279628326,1768687488.0,9006026752.0,15279024128.0,21690320896.0,Au,3,
65,3.911395417791096,1.666669556114465,0.3749995936718436,2397545984.0,9813814272.0,15963836416.0,21836083200.0,Au,3,
66,4.047462659359281,1.6042345220731056,0.3839899945738943,1214124800.0,7254581760.0,15994254336.0,22682980352.0,Au,3,
67,4.216501575170758,1.5312390291576137,0.395063440663206,2114363776.0,14241580032.0,25385164800.0,34104064000.0,Au,3,
68,4.362284942489244,1.4719748452657977,0.4045348608280338,1447073664.0,9025555456.0,20179881984.0,27472111616.0,Au,3,
69,4.51264561130662,1.4140982203725216,0.4142333528772864,7203290624.0,29630820352.0,39548047360.0,47201927168.0,Au,3,
70,4.667681813768118,1.3575766674029972,0.4241643607295944,5436738560.0,27753973760.0,43336708096.0,56028753920.0,Au,3,
71,4.827489579195381,1.3023784599059651,0.4343334588184266,1355918976.0,19600410624.0,31570026496.0,38957895680.0,Au,3,
72,4.992162284945694,1.2484726142451428,0.4447463552211064,1027171328.0,17858598912.0,35470614528.0,42813026304.0,Au,3,
73,5.127463975584815,1.2062580807810006,0.4532561302374954,1226107520.0,22100774912.0,38004080640.0,45392089088.0,Au,3,
74,5.301118608921481,1.1546027123602154,0.4641226868709222,1811517312.0,24963170304.0,44210999296.0,52769153024.0,Au,3,
75,5.443716379840261,1.1141505637653806,0.4730032085410998,1472376960.0,19321700352.0,41835577344.0,53838962688.0,Au,3,
76,5.589624137566063,1.074457894547674,0.4820536500780824,3168937472.0,26337734656.0,47885344768.0,60207415296.0,Au,3,
77,5.738880497072539,1.035510445664141,0.4912772627279358,2349902336.0,22705924096.0,45662646272.0,60303323136.0,Au,3,
78,5.930215178562359,0.987852810815766,0.5030553542792862,2054264064.0,21383104512.0,45002186752.0,59443433472.0,Au,3,
79,6.087135431528504,0.9505313515850328,0.5126808134549512,7292904960.0,32632586240.0,52778762240.0,65412083712.0,Au,3,
80,6.207093384097111,0.9230008161779087,0.5200205801199638,8733427712.0,36812046336.0,55171985408.0,69335580672.0,Au,3,
81,6.370083836372647,0.8868969375752482,0.5299706518603222,6098025984.0,31514431488.0,54253084672.0,69848596480.0,Au,3,
82,6.536579634205232,0.8514709006246495,0.5401111082343341,13017288704.0,41089568768.0,60450803712.0,74963083264.0,Au,3,
83,6.706603691236406,0.8167099790118506,0.5504455920608321,5820162048.0,33785509888.0,53605486592.0,71984005120.0,Au,3,
84,6.836449148310662,0.7910682489463392,0.5583260161014446,4344084992.0,30163464192.0,55850295296.0,71385530368.0,Au,3,
85,7.012693145756433,0.7574413726158526,0.5690090239036288,4906782208.0,30926794752.0,50843598848.0,68907245568.0,Au,3,
86,7.147221247683246,0.7326361820223115,0.5771552102951079,4893520896.0,34772242432.0,54336040960.0,67488817152.0,Au,3,
87,7.329727457563047,0.7001063537185233,0.5881984958251407,8702437376.0,38933868544.0,59971014656.0,70246088704.0,Au,3,
88,7.468962790806977,0.6761104112134777,0.596619407235837,5887495168.0,35624767488.0,57235177472.0,67181563904.0,Au,3,
89,7.657754221443944,0.6446418406845371,0.6080351206337894,2937844224.0,28173441024.0,51443580928.0,61246660608.0,Au,3,
90,7.80170653839661,0.6214287452425136,0.616740021992414,12710684672.0,36752728064.0,57290403840.0,66917236736.0,Au,3,
91,7.947679589081643,0.5985432881875667,0.6255695465925124,11744647168.0,39903735808.0,59918360576.0,70209781760.0,Au,3,
92,8.095671082722221,0.5759808451078874,0.6345254785958663,10720586752.0,37533319168.0,58801950720.0,70915153920.0,Au,3,
93,8.296126559325902,0.5463921831410221,0.6466664866145445,9652190208.0,32963760128.0,53335760896.0,68760485888.0,Au,3,
94,8.448811765562718,0.524565820433923,0.6559244517992534,11754066944.0,40394420224.0,57401069568.0,70992814080.0,Au,3,
95,8.60349865622863,0.5030475232448832,0.6653149581332802,3367343360.0,26010513408.0,47378296832.0,63094525952.0,Au,3,
96,8.760179450310375,0.4818329434209512,0.6748399031346985,6338643968.0,29470912512.0,49011290112.0,63894941696.0,Au,3,
97,8.918845098217659,0.4609177941806475,0.684501211487295,3415451648.0,24480241664.0,44252868608.0,59317092352.0,Au,3,
98,9.079485288786328,0.4402978492477432,0.6943008354294861,12698087424.0,35624718336.0,55120470016.0,66071162880.0,Au,3,
99,9.242088459951992,0.4199689419972665,0.7042407551488017,10695138304.0,38665359360.0,57861210112.0,68634382336.0,Au,3,
100,9.406641813093389,0.3999269646135635,0.7143229791820179,4701916160.0,30944030720.0,55125049344.0,65793470464.0,Au,3,
101,9.573131331020738,0.3801678672602386,0.7245495448210172,8660500480.0,37822832640.0,58364502016.0,67213611008.0,Au,3,
102,9.741541799560094,0.3606876572618167,0.7349225185244588,10943613952.0,41219067904.0,61320814592.0,69360214016.0,Au,3,
103,9.854874595547289,0.3478538418581776,0.7419202059930923,6524204032.0,34969731072.0,56995160064.0,67118526464.0,Au,3,
104,10.026449669104904,0.3288297242059543,0.7525418658117033,11800853504.0,37391192064.0,59603181568.0,68445446144.0,Au,3,
105,10.19989947196752,0.3100741201278338,0.7633155900388464,8444820992.0,38146211840.0,59366649856.0,68110745600.0,Au,3,
106,10.375204641492832,0.2915832397219244,0.7742435556962617,9700520960.0,39576887296.0,60207886336.0,68605075456.0,Au,3,
